atm_id,condition
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_15,Needs_Maintenance
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_16,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_17,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_18,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_19,Working
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_20,Faulty
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_21,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
ATM_22,Working
